Platform,Date,Country,Spenders,Conversions (1st spends),IAP revenue,Ad views,Sessions,Downloads,DAU,ARPDAU ,ARPPU,Daily Conversion Rate,1st Spends Conversion Rate
Android,26/06/2022,BF,0,0,0,10,14,6,6,0.00,0.00,0.00%,0.00%
iOS,26/06/2022,MG,0,0,0,0,6,0,4,0.00,0.00,0.00%,0.00%
Android,26/06/2022,RE,0,0,0,178,296,5,50,0.00,0.00,0.00%,0.00%
iOS,26/06/2022,BZ,0,0,0,37,61,0,11,0.00,0.00,0.00%,0.00%
Android,26/06/2022,PF,0,0,0,10,36,1,13,0.00,0.00,0.00%,0.00%
Android,26/06/2022,MG,0,0,0,2,12,0,5,0.00,0.00,0.00%,0.00%
Android,26/06/2022,UG,0,0,0,4,6,4,2,0.00,0.00,0.00%,0.00%
Android,26/06/2022,SZ,0,0,0,0,6,0,1,0.00,0.00,0.00%,0.00%
Android,26/06/2022,MW,0,0,0,0,22,1,1,0.00,0.00,0.00%,0.00%
iOS,26/06/2022,TJ,0,0,0,6,36,0,6,0.00,0.00,0.00%,0.00%
iOS,26/06/2022,GN,0,0,0,1,2,0,1,0.00,0.00,0.00%,0.00%
iOS,26/06/2022,SR,0,0,0,38,58,0,11,0.00,0.00,0.00%,0.00%
iOS,26/06/2022,AO,0,0,0,10,41,1,16,0.00,0.00,0.00%,0.00%
iOS,26/06/2022,GY,0,0,0,5,25,0,10,0.00,0.00,0.00%,0.00%
Android,26/06/2022,YT,0,0,0,2,20,0,6,0.00,0.00,0.00%,0.00%
Android,26/06/2022,LI,0,0,0,0,1,1,1,0.00,0.00,0.00%,0.00%
Android,26/06/2022,MZ,0,0,0,25,32,6,12,0.00,0.00,0.00%,0.00%
iOS,26/06/2022,KN,0,0,0,0,8,1,2,0.00,0.00,0.00%,0.00%
Android,26/06/2022,CU,0,0,0,0,118,0,8,0.00,0.00,0.00%,0.00%
Android,26/06/2022,MP,0,0,0,11,16,0,6,0.00,0.00,0.00%,0.00%
iOS,26/06/2022,BA,0,0,0,37,67,0,28,0.00,0.00,0.00%,0.00%
iOS,26/06/2022,MR,0,0,0,0,10,1,2,0.00,0.00,0.00%,0.00%
Android,26/06/2022,FO,0,0,0,19,5,1,2,0.00,0.00,0.00%,0.00%
Android,26/06/2022,MO,0,0,0,1,8,0,6,0.00,0.00,0.00%,0.00%
Android,26/06/2022,BW,0,0,0,10,23,1,11,0.00,0.00,0.00%,0.00%
iOS,26/06/2022,FM,0,0,0,19,19,1,1,0.00,0.00,0.00%,0.00%
iOS,26/06/2022,ZM,0,0,0,31,23,0,4,0.00,0.00,0.00%,0.00%
iOS,26/06/2022,BF,0,0,0,7,19,0,1,0.00,0.00,0.00%,0.00%
Android,26/06/2022,DJ,0,0,0,0,4,1,1,0.00,0.00,0.00%,0.00%
iOS,26/06/2022,SC,0,0,0,1,4,0,1,0.00,0.00,0.00%,0.00%
Android,26/06/2022,JE,0,0,0,0,2,0,1,0.00,0.00,0.00%,0.00%
iOS,26/06/2022,MH,0,0,0,0,2,0,1,0.00,0.00,0.00%,0.00%
iOS,26/06/2022,AG,0,0,0,34,68,1,8,0.00,0.00,0.00%,0.00%
Android,26/06/2022,WS,0,0,0,0,134,0,5,0.00,0.00,0.00%,0.00%
Android,26/06/2022,RW,0,0,0,1,13,0,4,0.00,0.00,0.00%,0.00%
iOS,26/06/2022,-,0,0,0,0,34,0,5,0.00,0.00,0.00%,0.00%
iOS,26/06/2022,AD,0,0,0,13,20,0,7,0.00,0.00,0.00%,0.00%
iOS,26/06/2022,CM,0,0,0,2,4,0,1,0.00,0.00,0.00%,0.00%
iOS,26/06/2022,GQ,0,0,0,0,6,0,1,0.00,0.00,0.00%,0.00%
iOS,26/06/2022,ML,0,0,0,0,1,0,1,0.00,0.00,0.00%,0.00%
Android,26/06/2022,NU,0,0,0,0,5,0,1,0.00,0.00,0.00%,0.00%
Android,26/06/2022,ET,0,0,0,1,1,1,1,0.00,0.00,0.00%,0.00%
iOS,26/06/2022,GD,0,0,0,16,13,0,5,0.00,0.00,0.00%,0.00%
Android,26/06/2022,NE,0,0,0,7,23,0,2,0.00,0.00,0.00%,0.00%
iOS,26/06/2022,PG,0,0,0,4,5,1,1,0.00,0.00,0.00%,0.00%
Android,26/06/2022,SC,0,0,0,0,5,2,1,0.00,0.00,0.00%,0.00%
Android,26/06/2022,TC,0,0,0,4,14,0,1,0.00,0.00,0.00%,0.00%
iOS,26/06/2022,SZ,0,0,0,0,1,0,1,0.00,0.00,0.00%,0.00%
Android,26/06/2022,PG,0,0,0,1,23,1,2,0.00,0.00,0.00%,0.00%
iOS,26/06/2022,YT,0,0,0,0,1,0,1,0.00,0.00,0.00%,0.00%
Android,27/06/2022,JP,15,9,564,25540,13744,439,4730,0.12,37.60,0.32%,60.00%
iOS,27/06/2022,BE,1,0,18,1988,2167,148,734,0.02,18.00,0.14%,0.00%
Android,27/06/2022,BE,3,0,36,3352,2932,208,1010,0.04,12.00,0.30%,0.00%
iOS,27/06/2022,CZ,0,0,0,1896,2147,151,521,0.00,0.00,0.00%,0.00%
iOS,27/06/2022,FR,18,17,354,16657,14953,1176,4553,0.08,19.67,0.40%,94.44%
Android,27/06/2022,SG,2,0,12,1630,1598,58,620,0.02,6.00,0.32%,0.00%
iOS,27/06/2022,HU,0,0,0,2056,1855,118,476,0.00,0.00,0.00%,0.00%
iOS,27/06/2022,ES,7,5,120,10126,8749,680,2642,0.05,17.14,0.26%,71.43%
iOS,27/06/2022,RU,8,6,96,20272,17152,599,4069,0.02,12.00,0.20%,75.00%
Android,27/06/2022,US,108,89,1488,124694,126472,7410,39848,0.04,13.78,0.27%,82.41%
Android,27/06/2022,TR,10,8,444,13505,23220,2590,6684,0.07,44.40,0.15%,80.00%
Android,27/06/2022,PR,1,1,6,892,1577,61,378,0.02,6.00,0.26%,100.00%
iOS,27/06/2022,US,199,131,4116,121181,154264,4842,45186,0.09,20.68,0.44%,65.83%
iOS,27/06/2022,JP,21,20,522,32302,27094,434,8633,0.06,24.86,0.24%,95.24%
iOS,27/06/2022,AU,11,7,570,8230,10562,347,3466,0.16,51.82,0.32%,63.64%
Android,27/06/2022,ID,2,2,18,34222,49760,5598,15330,0.00,9.00,0.01%,100.00%
Android,27/06/2022,KR,33,28,696,49580,23200,1254,8167,0.09,21.09,0.40%,84.85%
Android,27/06/2022,AU,6,5,66,4171,4868,236,1757,0.04,11.00,0.34%,83.33%
iOS,27/06/2022,MY,6,5,66,5898,5051,486,1420,0.05,11.00,0.42%,83.33%
iOS,27/06/2022,CN,63,55,984,113682,85806,2867,27367,0.04,15.62,0.23%,87.30%
iOS,27/06/2022,PH,1,1,24,6006,9648,624,1745,0.01,24.00,0.06%,100.00%
iOS,27/06/2022,BR,2,2,282,7729,7158,271,1970,0.14,141.00,0.10%,100.00%
iOS,27/06/2022,ZA,0,0,0,1296,1745,67,473,0.00,0.00,0.00%,0.00%
Android,27/06/2022,PT,1,1,6,3265,3980,422,1382,0.00,6.00,0.07%,100.00%
iOS,27/06/2022,UA,1,1,6,2999,3376,97,812,0.01,6.00,0.12%,100.00%
iOS,27/06/2022,NL,2,2,18,4302,4369,253,1289,0.01,9.00,0.16%,100.00%
Android,27/06/2022,AT,8,7,264,3563,3412,139,937,0.28,33.00,0.85%,87.50%
Android,27/06/2022,LT,4,4,96,1398,1657,127,601,0.16,24.00,0.67%,100.00%
iOS,27/06/2022,RE,0,0,0,166,184,0,58,0.00,0.00,0.00%,0.00%
iOS,27/06/2022,CL,0,0,0,1051,750,31,240,0.00,0.00,0.00%,0.00%
Android,27/06/2022,DO,1,1,6,1690,3743,348,1068,0.01,6.00,0.09%,100.00%
Android,27/06/2022,DK,1,0,6,997,955,46,325,0.02,6.00,0.31%,0.00%
Android,27/06/2022,DZ,0,0,0,894,3172,343,847,0.00,0.00,0.00%,0.00%
Android,27/06/2022,JO,0,0,0,568,1207,163,320,0.00,0.00,0.00%,0.00%
iOS,27/06/2022,GB,20,14,318,15877,21100,1018,6448,0.05,15.90,0.31%,70.00%
iOS,27/06/2022,AR,0,0,0,1147,947,37,288,0.00,0.00,0.00%,0.00%
iOS,27/06/2022,GT,0,0,0,186,253,8,55,0.00,0.00,0.00%,0.00%
Android,27/06/2022,CO,0,0,0,10650,20189,2214,6502,0.00,0.00,0.00%,0.00%
Android,27/06/2022,RO,1,1,6,4579,5030,544,1921,0.00,6.00,0.05%,100.00%
Android,27/06/2022,GT,0,0,0,670,2323,175,581,0.00,0.00,0.00%,0.00%
Android,27/06/2022,PL,2,2,30,12960,14104,1085,4597,0.01,15.00,0.04%,100.00%
iOS,27/06/2022,TH,7,7,240,17177,12506,1369,3492,0.07,34.29,0.20%,100.00%
Android,27/06/2022,CA,2,0,54,9166,8590,408,2734,0.02,27.00,0.07%,0.00%
iOS,27/06/2022,BG,0,0,0,488,806,41,185,0.00,0.00,0.00%,0.00%
iOS,27/06/2022,IR,0,0,0,17,1706,0,410,0.00,0.00,0.00%,0.00%
Android,27/06/2022,FI,0,0,0,3143,2459,143,779,0.00,0.00,0.00%,0.00%
iOS,27/06/2022,SG,3,3,24,3172,2626,146,781,0.03,8.00,0.38%,100.00%
Android,27/06/2022,PK,0,0,0,1069,3965,481,1252,0.00,0.00,0.00%,0.00%
iOS,27/06/2022,IN,1,1,24,3188,3698,409,976,0.02,24.00,0.10%,100.00%
Android,27/06/2022,TT,0,0,0,376,593,35,224,0.00,0.00,0.00%,0.00%
iOS,27/06/2022,DO,0,0,0,419,754,17,162,0.00,0.00,0.00%,0.00%
iOS,27/06/2022,HK,8,7,108,7920,5221,247,1326,0.08,13.50,0.60%,87.50%
iOS,27/06/2022,KE,0,0,0,37,52,1,17,0.00,0.00,0.00%,0.00%
Android,27/06/2022,NA,0,0,0,34,107,6,28,0.00,0.00,0.00%,0.00%
Android,27/06/2022,TM,0,0,0,0,148,10,41,0.00,0.00,0.00%,0.00%
Android,27/06/2022,MK,0,0,0,224,460,58,179,0.00,0.00,0.00%,0.00%
Android,27/06/2022,PA,0,0,0,680,1224,110,398,0.00,0.00,0.00%,0.00%
iOS,27/06/2022,PT,0,0,0,997,1157,79,310,0.00,0.00,0.00%,0.00%
iOS,27/06/2022,RO,0,0,0,1177,1494,133,406,0.00,0.00,0.00%,0.00%
Android,27/06/2022,CZ,0,0,0,4056,5082,409,1742,0.00,0.00,0.00%,0.00%
iOS,27/06/2022,PL,2,2,18,2722,3334,353,856,0.02,9.00,0.23%,100.00%
Android,27/06/2022,BO,0,0,0,907,2230,143,532,0.00,0.00,0.00%,0.00%
Android,27/06/2022,GR,1,0,6,4908,5090,359,1672,0.00,6.00,0.06%,0.00%
iOS,27/06/2022,-,0,0,0,0,4,0,2,0.00,0.00,0.00%,0.00%
iOS,27/06/2022,QA,0,0,0,326,511,16,202,0.00,0.00,0.00%,0.00%
Android,27/06/2022,YE,0,0,0,0,96,12,20,0.00,0.00,0.00%,0.00%
iOS,27/06/2022,IQ,0,0,0,524,1332,0,356,0.00,0.00,0.00%,0.00%
iOS,27/06/2022,SK,0,0,0,1046,1032,66,222,0.00,0.00,0.00%,0.00%
iOS,27/06/2022,MQ,0,0,0,32,35,0,16,0.00,0.00,0.00%,0.00%
Android,27/06/2022,ZM,0,0,0,8,13,2,10,0.00,0.00,0.00%,0.00%
iOS,27/06/2022,DK,2,2,12,2242,2424,114,827,0.01,6.00,0.24%,100.00%
Android,27/06/2022,SY,0,0,0,4,284,59,72,0.00,0.00,0.00%,0.00%
Android,27/06/2022,KW,0,0,0,389,478,54,185,0.00,0.00,0.00%,0.00%
iOS,27/06/2022,AM,0,0,0,349,275,11,82,0.00,0.00,0.00%,0.00%
Android,27/06/2022,AE,0,0,0,1336,1830,191,598,0.00,0.00,0.00%,0.00%
Android,27/06/2022,PY,0,0,0,520,1038,85,269,0.00,0.00,0.00%,0.00%
Android,27/06/2022,BA,0,0,0,457,804,89,314,0.00,0.00,0.00%,0.00%
Android,27/06/2022,AZ,0,0,0,404,1183,138,344,0.00,0.00,0.00%,0.00%
Android,27/06/2022,LB,2,1,30,704,1562,193,457,0.07,15.00,0.44%,50.00%
Android,27/06/2022,AM,0,0,0,616,640,49,199,0.00,0.00,0.00%,0.00%
iOS,27/06/2022,RS,1,1,24,488,646,0,166,0.14,24.00,0.60%,100.00%
iOS,27/06/2022,VE,0,0,0,161,466,10,86,0.00,0.00,0.00%,0.00%
Android,27/06/2022,LV,0,0,0,966,899,78,343,0.00,0.00,0.00%,0.00%
Android,27/06/2022,MU,0,0,0,397,515,32,168,0.00,0.00,0.00%,0.00%
Android,27/06/2022,IS,0,0,0,118,178,7,56,0.00,0.00,0.00%,0.00%
Android,27/06/2022,AL,0,0,0,400,788,71,242,0.00,0.00,0.00%,0.00%
Android,27/06/2022,SR,0,0,0,0,44,0,14,0.00,0.00,0.00%,0.00%
iOS,27/06/2022,UY,0,0,0,70,106,6,37,0.00,0.00,0.00%,0.00%
iOS,27/06/2022,MN,0,0,0,181,523,11,97,0.00,0.00,0.00%,0.00%
Android,27/06/2022,MA,0,0,0,877,2810,442,940,0.00,0.00,0.00%,0.00%
iOS,27/06/2022,NC,1,1,6,118,136,0,31,0.19,6.00,3.23%,100.00%
iOS,27/06/2022,GR,0,0,0,1338,1448,84,394,0.00,0.00,0.00%,0.00%
iOS,27/06/2022,CO,1,1,6,1411,1460,46,334,0.02,6.00,0.30%,100.00%
iOS,27/06/2022,CH,5,2,114,2640,2606,107,757,0.15,22.80,0.66%,40.00%
Android,27/06/2022,RU,20,16,480,53498,51284,5176,17201,0.03,24.00,0.12%,80.00%
Android,27/06/2022,SE,4,3,66,2620,2934,158,895,0.07,16.50,0.45%,75.00%
iOS,27/06/2022,KH,0,0,0,406,911,112,264,0.00,0.00,0.00%,0.00%
iOS,27/06/2022,TM,0,0,0,0,112,4,23,0.00,0.00,0.00%,0.00%
iOS,27/06/2022,FI,0,0,0,953,773,60,257,0.00,0.00,0.00%,0.00%
iOS,27/06/2022,AZ,0,0,0,175,337,18,95,0.00,0.00,0.00%,0.00%
iOS,27/06/2022,ZW,0,0,0,28,98,0,13,0.00,0.00,0.00%,0.00%
Android,27/06/2022,GE,0,0,0,143,174,11,68,0.00,0.00,0.00%,0.00%
Android,27/06/2022,VE,0,0,0,589,2251,103,545,0.00,0.00,0.00%,0.00%
iOS,27/06/2022,KR,77,61,1602,84168,38825,3151,9332,0.17,20.81,0.83%,79.22%
Android,27/06/2022,BJ,0,0,0,5,16,1,7,0.00,0.00,0.00%,0.00%
Android,27/06/2022,NI,0,0,0,406,896,94,278,0.00,0.00,0.00%,0.00%
iOS,27/06/2022,HT,0,0,0,0,7,0,5,0.00,0.00,0.00%,0.00%
Android,27/06/2022,NG,0,0,0,32,173,28,41,0.00,0.00,0.00%,0.00%
Android,27/06/2022,SK,0,0,0,1829,1978,168,641,0.00,0.00,0.00%,0.00%
iOS,27/06/2022,GE,0,0,0,443,690,0,137,0.00,0.00,0.00%,0.00%
Android,27/06/2022,MQ,0,0,0,12,29,0,20,0.00,0.00,0.00%,0.00%
iOS,27/06/2022,BW,0,0,0,4,5,0,2,0.00,0.00,0.00%,0.00%
Android,27/06/2022,GA,0,0,0,11,88,4,16,0.00,0.00,0.00%,0.00%
Android,27/06/2022,HN,0,0,0,595,1583,134,402,0.00,0.00,0.00%,0.00%
Android,27/06/2022,CR,0,0,0,2054,3126,223,946,0.00,0.00,0.00%,0.00%
Android,27/06/2022,IQ,0,0,0,161,749,96,191,0.00,0.00,0.00%,0.00%
iOS,27/06/2022,EC,1,0,6,667,899,26,203,0.03,6.00,0.49%,0.00%
Android,27/06/2022,TW,3,1,30,5993,3820,259,1447,0.02,10.00,0.21%,33.33%
Android,27/06/2022,CL,1,1,6,6785,11414,913,3625,0.00,6.00,0.03%,100.00%
Android,27/06/2022,VN,0,0,0,28752,37632,5365,15232,0.00,0.00,0.00%,0.00%
Android,27/06/2022,TH,0,0,0,17176,21623,2136,7770,0.00,0.00,0.00%,0.00%
Android,27/06/2022,MX,10,9,126,27997,55730,4726,16584,0.01,12.60,0.06%,90.00%
iOS,27/06/2022,SD,0,0,0,0,14,0,2,0.00,0.00,0.00%,0.00%
Android,27/06/2022,BR,21,18,330,66269,101762,10219,33151,0.01,15.71,0.06%,85.71%
iOS,27/06/2022,BA,0,0,0,146,83,0,14,0.00,0.00,0.00%,0.00%
Android,27/06/2022,FR,15,12,246,20856,19151,1004,6272,0.04,16.40,0.24%,80.00%
iOS,27/06/2022,DE,22,17,426,16754,14921,614,3982,0.11,19.36,0.55%,77.27%
Android,27/06/2022,YT,0,0,0,1,7,0,6,0.00,0.00,0.00%,0.00%
Android,27/06/2022,MY,2,2,12,6774,9282,656,2948,0.00,6.00,0.07%,100.00%
Android,27/06/2022,QA,0,0,0,190,390,44,132,0.00,0.00,0.00%,0.00%
iOS,27/06/2022,GG,0,0,0,35,38,0,11,0.00,0.00,0.00%,0.00%
Android,27/06/2022,ES,6,6,66,22298,23413,1830,8186,0.01,11.00,0.07%,100.00%
iOS,27/06/2022,IL,0,0,0,820,816,22,280,0.00,0.00,0.00%,0.00%
Android,27/06/2022,NZ,2,2,30,2068,1650,80,548,0.05,15.00,0.36%,100.00%
iOS,27/06/2022,MU,0,0,0,53,98,1,23,0.00,0.00,0.00%,0.00%
iOS,27/06/2022,IS,0,0,0,54,118,5,46,0.00,0.00,0.00%,0.00%
iOS,27/06/2022,BY,0,0,0,428,455,13,121,0.00,0.00,0.00%,0.00%
Android,27/06/2022,OM,0,0,0,142,440,91,139,0.00,0.00,0.00%,0.00%
iOS,27/06/2022,UZ,0,0,0,89,388,4,55,0.00,0.00,0.00%,0.00%
Android,27/06/2022,UA,0,0,0,10156,15432,1330,5042,0.00,0.00,0.00%,0.00%
Android,27/06/2022,BS,0,0,0,98,456,31,108,0.00,0.00,0.00%,0.00%
Android,27/06/2022,HR,0,0,0,2159,2688,185,884,0.00,0.00,0.00%,0.00%
Android,27/06/2022,SD,0,0,0,0,29,2,10,0.00,0.00,0.00%,0.00%
iOS,27/06/2022,EE,1,1,24,260,360,23,78,0.31,24.00,1.28%,100.00%
iOS,27/06/2022,GI,0,0,0,16,32,0,14,0.00,0.00,0.00%,0.00%
Android,27/06/2022,JM,0,0,0,215,613,49,164,0.00,0.00,0.00%,0.00%
iOS,27/06/2022,GH,0,0,0,4,17,0,7,0.00,0.00,0.00%,0.00%
iOS,27/06/2022,BH,0,0,0,256,334,12,82,0.00,0.00,0.00%,0.00%
Android,27/06/2022,BZ,0,0,0,62,230,12,60,0.00,0.00,0.00%,0.00%
iOS,27/06/2022,SY,0,0,0,0,118,0,44,0.00,0.00,0.00%,0.00%
Android,27/06/2022,PH,0,0,0,8760,19831,1471,4664,0.00,0.00,0.00%,0.00%
Android,27/06/2022,LY,0,0,0,6,23,1,5,0.00,0.00,0.00%,0.00%
Android,27/06/2022,MV,0,0,0,40,86,1,23,0.00,0.00,0.00%,0.00%
iOS,27/06/2022,SA,0,0,0,2236,3749,205,1050,0.00,0.00,0.00%,0.00%
iOS,27/06/2022,AE,5,2,282,2272,2707,88,839,0.34,56.40,0.60%,40.00%
iOS,27/06/2022,FJ,0,0,0,4,24,1,12,0.00,0.00,0.00%,0.00%
iOS,27/06/2022,TZ,0,0,0,62,31,0,6,0.00,0.00,0.00%,0.00%
Android,27/06/2022,KY,0,0,0,0,1,0,1,0.00,0.00,0.00%,0.00%
iOS,27/06/2022,MA,0,0,0,474,616,0,164,0.00,0.00,0.00%,0.00%
iOS,27/06/2022,MT,0,0,0,144,160,7,41,0.00,0.00,0.00%,0.00%
iOS,27/06/2022,LB,0,0,0,517,985,13,216,0.00,0.00,0.00%,0.00%
Android,27/06/2022,DE,27,21,444,28751,24098,1520,8065,0.06,16.44,0.33%,77.78%
Android,27/06/2022,SA,1,0,24,2173,3172,624,1000,0.02,24.00,0.10%,0.00%
Android,27/06/2022,GH,0,0,0,12,49,10,18,0.00,0.00,0.00%,0.00%
Android,27/06/2022,WS,0,0,0,10,29,0,6,0.00,0.00,0.00%,0.00%
iOS,27/06/2022,BM,0,0,0,30,44,0,14,0.00,0.00,0.00%,0.00%
iOS,27/06/2022,OM,0,0,0,188,314,12,71,0.00,0.00,0.00%,0.00%
iOS,27/06/2022,LA,0,0,0,253,517,25,109,0.00,0.00,0.00%,0.00%
Android,27/06/2022,HK,0,0,0,4228,2680,102,936,0.00,0.00,0.00%,0.00%
Android,27/06/2022,CN,0,0,0,110,942,25,2670,0.00,0.00,0.00%,0.00%
Android,27/06/2022,AR,1,1,6,19210,25645,2353,7903,0.00,6.00,0.01%,100.00%
Android,27/06/2022,EG,0,0,0,2167,6632,1042,1900,0.00,0.00,0.00%,0.00%
iOS,27/06/2022,CA,14,10,216,9498,12786,391,3636,0.06,15.43,0.39%,71.43%
iOS,27/06/2022,MK,0,0,0,34,59,1,20,0.00,0.00,0.00%,0.00%
Android,27/06/2022,RS,0,0,0,1584,2648,205,895,0.00,0.00,0.00%,0.00%
Android,27/06/2022,CY,0,0,0,516,642,38,180,0.00,0.00,0.00%,0.00%
Android,27/06/2022,PE,0,0,0,5078,8274,530,2428,0.00,0.00,0.00%,0.00%
Android,27/06/2022,MO,0,0,0,14,28,0,6,0.00,0.00,0.00%,0.00%
Android,27/06/2022,NP,0,0,0,299,868,138,300,0.00,0.00,0.00%,0.00%
iOS,27/06/2022,LK,0,0,0,76,349,19,50,0.00,0.00,0.00%,0.00%
Android,27/06/2022,IN,0,0,0,12696,22427,3071,7639,0.00,0.00,0.00%,0.00%
iOS,27/06/2022,ID,1,1,42,7339,5651,455,1290,0.03,42.00,0.08%,100.00%
iOS,27/06/2022,VC,0,0,0,17,22,0,6,0.00,0.00,0.00%,0.00%
iOS,27/06/2022,BB,0,0,0,40,52,1,12,0.00,0.00,0.00%,0.00%
Android,27/06/2022,MH,0,0,0,1,23,1,5,0.00,0.00,0.00%,0.00%
iOS,27/06/2022,VN,1,1,426,21355,18721,2058,5536,0.08,426.00,0.02%,100.00%
Android,27/06/2022,LU,0,0,0,188,79,7,36,0.00,0.00,0.00%,0.00%
iOS,27/06/2022,KZ,0,0,0,1259,1572,66,396,0.00,0.00,0.00%,0.00%
Android,27/06/2022,GB,12,8,102,11357,11572,539,4002,0.03,8.50,0.30%,66.67%
iOS,27/06/2022,GL,0,0,0,2,10,0,6,0.00,0.00,0.00%,0.00%
Android,27/06/2022,IT,15,11,186,23135,25019,1825,8152,0.02,12.40,0.18%,73.33%
Android,27/06/2022,TN,0,0,0,318,1471,178,464,0.00,0.00,0.00%,0.00%
iOS,27/06/2022,TW,13,10,210,17548,7792,396,2052,0.10,16.15,0.63%,76.92%
iOS,27/06/2022,PE,1,0,180,612,658,11,155,1.16,180.00,0.65%,0.00%
iOS,27/06/2022,WS,0,0,0,0,1,0,1,0.00,0.00,0.00%,0.00%
Android,27/06/2022,EC,2,2,12,4781,8590,754,2465,0.00,6.00,0.08%,100.00%
iOS,27/06/2022,NO,8,6,102,3269,3282,157,908,0.11,12.75,0.88%,75.00%
iOS,27/06/2022,IT,8,7,78,12984,13961,1021,4091,0.02,9.75,0.20%,87.50%
Android,27/06/2022,SN,0,0,0,80,194,13,46,0.00,0.00,0.00%,0.00%
iOS,27/06/2022,DJ,0,0,0,0,4,0,5,0.00,0.00,0.00%,0.00%
iOS,27/06/2022,SX,0,0,0,8,31,0,5,0.00,0.00,0.00%,0.00%
iOS,27/06/2022,CI,0,0,0,6,22,0,7,0.00,0.00,0.00%,0.00%
iOS,27/06/2022,GU,0,0,0,163,229,0,53,0.00,0.00,0.00%,0.00%
iOS,27/06/2022,LC,0,0,0,7,25,1,4,0.00,0.00,0.00%,0.00%
iOS,27/06/2022,TJ,0,0,0,4,13,0,6,0.00,0.00,0.00%,0.00%
iOS,27/06/2022,SE,4,4,48,5435,5863,208,1656,0.03,12.00,0.24%,100.00%
iOS,27/06/2022,TR,2,1,66,6798,9557,314,2231,0.03,33.00,0.09%,50.00%
Android,27/06/2022,BY,0,0,0,2984,3944,392,1382,0.00,0.00,0.00%,0.00%
iOS,27/06/2022,IM,0,0,0,4,20,0,6,0.00,0.00,0.00%,0.00%
iOS,27/06/2022,KN,0,0,0,4,8,0,2,0.00,0.00,0.00%,0.00%
iOS,27/06/2022,BO,0,0,0,131,103,2,24,0.00,0.00,0.00%,0.00%
iOS,27/06/2022,SC,0,0,0,0,17,0,4,0.00,0.00,0.00%,0.00%
iOS,27/06/2022,MX,1,0,12,6708,7943,283,2106,0.01,12.00,0.05%,0.00%
Android,27/06/2022,BG,0,0,0,1939,2399,215,890,0.00,0.00,0.00%,0.00%
Android,27/06/2022,ZA,1,1,24,3018,5129,343,1210,0.02,24.00,0.08%,100.00%
Android,27/06/2022,SM,0,0,0,6,8,0,4,0.00,0.00,0.00%,0.00%
Android,27/06/2022,MG,0,0,0,0,31,0,6,0.00,0.00,0.00%,0.00%
iOS,27/06/2022,CR,0,0,0,319,377,10,97,0.00,0.00,0.00%,0.00%
Android,27/06/2022,SC,0,0,0,2,47,2,4,0.00,0.00,0.00%,0.00%
iOS,27/06/2022,EG,0,0,0,912,1759,82,438,0.00,0.00,0.00%,0.00%
Android,27/06/2022,IL,0,0,0,2174,2620,238,1044,0.00,0.00,0.00%,0.00%
Android,27/06/2022,UY,0,0,0,781,1866,228,680,0.00,0.00,0.00%,0.00%
iOS,27/06/2022,BN,0,0,0,89,94,11,30,0.00,0.00,0.00%,0.00%
iOS,27/06/2022,AO,0,0,0,13,18,0,6,0.00,0.00,0.00%,0.00%
iOS,27/06/2022,MC,0,0,0,0,4,0,2,0.00,0.00,0.00%,0.00%
Android,27/06/2022,HU,1,1,6,3983,4776,340,1592,0.00,6.00,0.06%,100.00%
iOS,27/06/2022,LV,1,1,6,419,456,46,124,0.05,6.00,0.81%,100.00%
Android,27/06/2022,SX,0,0,0,2,16,0,5,0.00,0.00,0.00%,0.00%
Android,27/06/2022,BW,0,0,0,42,29,1,7,0.00,0.00,0.00%,0.00%
iOS,27/06/2022,GD,0,0,0,5,18,0,7,0.00,0.00,0.00%,0.00%
Android,27/06/2022,BN,0,0,0,12,34,0,14,0.00,0.00,0.00%,0.00%
iOS,27/06/2022,GA,0,0,0,2,12,0,4,0.00,0.00,0.00%,0.00%
Android,27/06/2022,TG,0,0,0,0,1,0,1,0.00,0.00,0.00%,0.00%
Android,27/06/2022,SV,0,0,0,542,1165,98,374,0.00,0.00,0.00%,0.00%
iOS,27/06/2022,SM,0,0,0,43,26,0,7,0.00,0.00,0.00%,0.00%
iOS,27/06/2022,HN,0,0,0,54,100,10,30,0.00,0.00,0.00%,0.00%
Android,27/06/2022,ET,0,0,0,2,6,1,2,0.00,0.00,0.00%,0.00%
Android,27/06/2022,HT,0,0,0,40,46,2,7,0.00,0.00,0.00%,0.00%
iOS,27/06/2022,KW,0,0,0,1205,1346,34,436,0.00,0.00,0.00%,0.00%
Android,27/06/2022,SI,0,0,0,1382,1375,89,400,0.00,0.00,0.00%,0.00%
iOS,27/06/2022,NZ,5,4,282,1842,1520,46,457,0.62,56.40,1.09%,80.00%
iOS,27/06/2022,MM,0,0,0,257,406,0,55,0.00,0.00,0.00%,0.00%
iOS,27/06/2022,PR,0,0,0,224,475,0,121,0.00,0.00,0.00%,0.00%
iOS,27/06/2022,ML,0,0,0,6,11,1,4,0.00,0.00,0.00%,0.00%
iOS,27/06/2022,IE,0,0,0,732,833,71,278,0.00,0.00,0.00%,0.00%
iOS,27/06/2022,PG,0,0,0,0,11,0,1,0.00,0.00,0.00%,0.00%
iOS,27/06/2022,LI,0,0,0,4,10,0,2,0.00,0.00,0.00%,0.00%
Android,27/06/2022,MM,0,0,0,90,121,8,28,0.00,0.00,0.00%,0.00%
